,type,position,item_type,item_additionalType,item_brand_type,item_brand_name,item_model,item_bodyType,item_fuelType,item_seatingCapacity,item_color,item_name,item_mainEntityOfPage,item_url,item_image,item_description,item_offers_type,item_offers_price,item_offers_priceCurrency,item_offers_itemCondition,item_offers_seller_type,item_offers_seller_homeLocation_type,item_offers_seller_homeLocation_address_type,item_offers_seller_homeLocation_address_addressLocality,item_offers_seller_homeLocation_address_addressRegion,item_offers_seller_url
3302,ListItem,11,Car,Product,Thing,Volkswagen,Tiguan,SUV,Petrol - Unleaded (ULP),5,White,2018 Volkswagen Tiguan 1.4 TSI Highline SUV - FULL SERVICE RECORD WARRANTY TILL 7/12/2022 - PREMIUM FULL HIGH SPECS - ( VXX 7337 ) 1 CAREFUL OWNER,https://www.carlist.my/used-cars/2018-volkswagen-tiguan-1-4-tsi-highline-suv-full-service-record-warranty-till-7-12-2022-premium-full-high-specs-vxx-7337-1-careful-owner/8611464,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_8611464,['https://img1.icarcdn.com/4641168/thumb-l_used-car-carlist-volkswagen-tiguan-280-tsi-highline-suv-malaysia_CE1A8EB783D8462F8D4FEDB7A7A5F519_000004641168_8a78cd3e_3387_4ba4_9073_48f366f644f5.jpg.webp?smia=xTM'],Interested parties kindly contact ****    true year made !! no hidden info !!!  ...,Offer,99900,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Old Klang Road,Kuala Lumpur,https://www.carlist.my/dealer/empire
3303,ListItem,12,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,Silver,Volkswagen MK5 GOLF GTi Direct Owner Mint Condition 0168603224 Wife car,https://www.carlist.my/used-cars/volkswagen-mk5-golf-gti-direct-owner-mint-condition-0168603224-wife-car/9219054,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_9219054,['https://img1.icarcdn.com/4509129/thumb-l_used-car-carlist-volkswagen-golf-gti-hatchback-malaysia_000004509129_27495378_ba16_46e3_b299_c4be149d4578.jpg.webp?smia=xTM'],Rebuild 8.5/10  what you need to do go for 10 point?  install a reverse camera ...,Offer,55700,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,,Putrajaya,
3304,ListItem,13,Car,Product,Thing,Volkswagen,Polo,Hatchback,Petrol - Unleaded (ULP),5,White,2011/2012 Volkswagen Polo 1.2 TSI Hatchback (A) NEW ANDROID LCD,https://www.carlist.my/used-cars/2011-2012-volkswagen-polo-1-2-tsi-hatchback-a-new-android-lcd/8465979,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_8465979,['https://img1.icarcdn.com/9795648/thumb-l_used-car-carlist-volkswagen-polo-tsi-hatchback-malaysia_000009795648_b2c931a8_000a_412b_ae88_451106b43e1b.jpg.webp?smia=xTM'],馃搶2012 register馃搶2011 true year manufacture with geran proventrue 馃搶test drive ...,Offer,26500,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Jinjang Kepong,Kuala Lumpur,
3305,ListItem,14,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,Black,2020 Volkswagen Passat 2.0 Elegance Sedan 12K Mileage Full Service Record Under Warranty By VW Malaysia,https://www.carlist.my/used-cars/2020-volkswagen-passat-2-0-elegance-sedan-12k-mileage-full-service-record-under-warranty-by-vw-malaysia/8403067,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_8403067,['https://img1.icarcdn.com/7603048/thumb-l_used-car-carlist-volkswagen-passat-elegance-sedan-malaysia_000007603048_ad6783f2_97b2_455e_9ecf_c778177dde88.jpg.webp?smia=xTM'],Volkswagen passat 2.0 high line auto  year 2020    please call **** alex    * 1 ...,Offer,142800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Puchong,Selangor,https://www.carlist.my/dealer/Dreamcar003
3306,ListItem,15,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,Blue,2013 Volkswagen Passat 1.8SE TSI CBU Sport Sedan(One Malay Careful Owner Only)(Ori Sunroof)(Ori Memory Seat)(Ori 18inc Sport Rim),https://www.carlist.my/used-cars/2013-volkswagen-passat-1-8se-tsi-cbu-sport-sedan-one-malay-careful-owner-only-ori-sunroof-ori-memory-seat-ori-18inc-sport-rim/9446943,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_9446943,['https://img1.icarcdn.com/3496449/thumb-l_used-car-carlist-volkswagen-passat-tsi-sport-sedan-malaysia_000003496449_7dd99257_1bc0_4b9b_8c22_f2ea56117755.jpg.webp?smia=xTM'],We buying high grade cars and we selling with cheap price.  we provide good ...,Offer,38800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Sungai Besi,Kuala Lumpur,https://www.carlist.my/dealer/OscarChan1
3307,ListItem,16,Car,Product,Thing,Volkswagen,Scirocco,Hatchback,Petrol - Unleaded (ULP),4,Blue,2012 Volkswagen Scirocco 1.4 TSI Hatchback,https://www.carlist.my/used-cars/2012-volkswagen-scirocco-1-4-tsi-hatchback/8954155,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_8954155,['https://img1.icarcdn.com/5514598/thumb-l_used-car-carlist-volkswagen-scirocco-tsi-hatchback-malaysia_000005514598_cf310208_09fc_42a2_ba69_9178fc379fe5.jpeg.webp?smia=xTM'],Raya promotion  safe petrol in town  1 owner acc 100% x x x  see to believe  ...,Offer,55555,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,
3308,ListItem,17,Car,Product,Thing,Volkswagen,Polo,Hatchback,Petrol - Unleaded (ULP),5,White,2012 Volkswagen Polo 1.4 GTi Hatchback,https://www.carlist.my/used-cars/2012-volkswagen-polo-1-4-gti-hatchback/8793408,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_8793408,['https://img1.icarcdn.com/8043978/thumb-l_used-car-carlist-volkswagen-polo-gti-hatchback-malaysia_000008043978_f783e108_7f2d_46e2_b597_895db259458b.jpg.webp?smia=xTM'],----- welcome to jc success motor sdn bhd -----    *** no hindden caj***    ...,Offer,48800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,https://www.carlist.my/dealer/jcsuccessmotor
3309,ListItem,18,Car,Product,Thing,Volkswagen,Jetta,Sedan,Petrol - Unleaded (ULP),5,White,ORI-2014 Volkswagen Jetta 1.4 TSI 1-YRS Warranty,https://www.carlist.my/used-cars/ori-2014-volkswagen-jetta-1-4-tsi-1-yrs-warranty/8082266,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_8082266,['https://img1.icarcdn.com/6622808/thumb-l_used-car-carlist-volkswagen-jetta-tsi-sedan-malaysia_000006622808_b0756a77_144c_4632_a4a6_390ef229d2a9.jpg.webp?smia=xTM'],----------------------------------------------  馃殫馃彙we deliver to your home 馃殫馃彙  ...,Offer,39800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Sitiawan,Perak,https://www.carlist.my/dealer/jbautoworld
3310,ListItem,19,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,Silver,2013 Volkswagen Golf 1.4 (A) SE SUNROOF F/S RECORD,https://www.carlist.my/used-cars/2013-volkswagen-golf-1-4-a-se-sunroof-f-s-record/8633252,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_8633252,['https://img1.icarcdn.com/2523368/thumb-l_used-car-carlist-volkswagen-golf-tsi-hatchback-malaysia_000002523368_1993e361_106e_4847_94a2_4fab44ebb122.jpeg.webp?smia=xTM'],*******************************************  ******** special promotion ...,Offer,44800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Kajang,Selangor,https://www.carlist.my/dealer/yeehuaauto
3311,ListItem,20,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,Blue,Volkswagen Golf 2.0 R Hatchback MK7R local spec ,https://www.carlist.my/used-cars/volkswagen-golf-2-0-r-hatchback-mk7r-local-spec/9506083,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_9506083,['https://img1.icarcdn.com/3806059/thumb-l_used-car-carlist-volkswagen-golf-r-hatchback-malaysia_000003806059_7f790cc2_8ae5_467d_954e_2e4a78ee19cf.jpg.webp?smia=xTM'],Year 2014 golf mk7r   for sale rm188k    - apr stage 2+  - full set milltek ...,Offer,188888,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Balakong,Selangor,
3312,ListItem,21,Car,Product,Thing,Volkswagen,Polo,Hatchback,Petrol - Unleaded (ULP),5,Red,2020 Volkswagen Polo 1.6 JOIN SPEC (A) Full VW Service Warranty,https://www.carlist.my/used-cars/2020-volkswagen-polo-1-6-join-spec-a-full-vw-service-warranty/9474067,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_9474067,['https://img1.icarcdn.com/7604749/thumb-l_used-car-carlist-volkswagen-polo-comfortline-hatchback-malaysia_000007604749_68c36b9c_3c46_4ad5_81f9_914624230a1a.jpeg.webp?smia=xTM'],馃敟馃敟馃敟 kereta cantik laku keras 馃敟馃敟馃敟    call / whatsapp 馃摓 **** quennie    call / ...,Offer,52999,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/8b76976a-5e10-4ddd-95fd-652363b55b13
3313,ListItem,22,Car,Product,Thing,Volkswagen,Jetta,Sedan,Petrol - Unleaded (ULP),5,Grey,2015 Volkswagen Jetta 1.4 (A) Ori Paint 18 Rim,https://www.carlist.my/used-cars/2015-volkswagen-jetta-1-4-a-ori-paint-18-rim/9245297,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_9245297,['https://img1.icarcdn.com/7925429/thumb-l_used-car-carlist-volkswagen-jetta-tsi-sport-edition-sedan-malaysia_000007925429_18dbd25a_a44f_4b48_9e08_b8cdaf956bf3.jpeg.webp?smia=xTM'],馃敟馃敟馃敟 kereta cantik laku keras 馃敟馃敟馃敟    call / whatsapp 馃摓 **** quennie    call / ...,Offer,39999,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/8b76976a-5e10-4ddd-95fd-652363b55b13
3314,ListItem,23,Car,Product,Thing,Volkswagen,Polo,Hatchback,Petrol - Unleaded (ULP),5,Grey,2017 Volkswagen Polo 1.6 (A) R Line Full Service Record,https://www.carlist.my/used-cars/2017-volkswagen-polo-1-6-a-r-line-full-service-record/9004385,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_9004385,['https://img1.icarcdn.com/5834009/thumb-l_used-car-carlist-volkswagen-polo-hatchback-malaysia_000005834009_334ee70a_05f0_4773_b825_edb7d2ba2e31.jpeg.webp?smia=xTM'],馃敟馃敟馃敟 kereta cantik laku keras 馃敟馃敟馃敟    call / whatsapp 馃摓 **** mr koo    call / ...,Offer,35999,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/8b76976a-5e10-4ddd-95fd-652363b55b13
3315,ListItem,24,Car,Product,Thing,Volkswagen,Jetta,Sedan,Petrol - Unleaded (ULP),5,Silver,YR MADE 2014/15 Volkswagen Jetta 1.4 TSI Android XL Touch Screen Nappa Leather Seat Car King,https://www.carlist.my/used-cars/yr-made-2014-15-volkswagen-jetta-1-4-tsi-android-xl-touch-screen-nappa-leather-seat-car-king/9154966,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_9154966,['https://img1.icarcdn.com/6694519/thumb-l_used-car-carlist-volkswagen-jetta-tsi-sedan-malaysia_000006694519_8e791919_7bb0_43f3_a33d_9241bae4b2a6.jpeg.webp?smia=xTM'],Gme global automotive (platinum dealer)    tiada informasi tersembunyi  tahun ...,Offer,36800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Old Klang Road,Kuala Lumpur,https://www.carlist.my/dealer/gmautomart
3316,ListItem,25,Car,Product,Thing,Volkswagen,Tiguan,SUV,Petrol - Unleaded (ULP),5,White,2012 Volkswagen Tiguan 2.0 TSI 4MOTION ( 1 OWNER OLD GERAN ),https://www.carlist.my/used-cars/2012-volkswagen-tiguan-2-0-tsi-4motion-1-owner-old-geran/9355909,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=17&page_size=25#listing_9355909,['https://img1.icarcdn.com/9095539/thumb-l_used-car-carlist-volkswagen-tiguan-tsi-suv-malaysia_000009095539_524b2c73_e6c0_449e_a435_c78bb10eb1b7.jpeg.webp?smia=xTM'],Vehicle model : volkswagen tiguan 2.0 tsi 4motion   engine capicity : 1984 cc ...,Offer,53888,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Salak Selatan,Kuala Lumpur,https://www.carlist.my/dealer/thglobalmotors
3317,ListItem,1,Car,Product,Thing,Volkswagen,Polo,Sedan,Petrol - Unleaded (ULP),5,Blue,2012 Volkswagen Polo 1.6 Sedan,https://www.carlist.my/used-cars/2012-volkswagen-polo-1-6-sedan/8221201,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_8221201,['https://img1.icarcdn.com/1021228/thumb-l_used-car-carlist-volkswagen-polo-sedan-malaysia_000001021228_ce3c8c1d_0f07_43c3_9ebd_bd862070328e.jpeg.webp?smia=xTM'],"!!!!!!! no hidden charges , no gst , no sst !!!!!!!      call/whatsapp johnny ...",Offer,18800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,https://www.carlist.my/dealer/cmautomotors
3318,ListItem,2,Car,Product,Thing,Volkswagen,Jetta,Sedan,Petrol - Unleaded (ULP),5,White,2014 Volkswagen Jetta 1.4 TSI Sport Edition Sedan,https://www.carlist.my/used-cars/2014-volkswagen-jetta-1-4-tsi-sport-edition-sedan/9514976,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_9514976,['https://img1.icarcdn.com/6794159/thumb-l_used-car-carlist-volkswagen-jetta-tsi-sport-edition-sedan-malaysia_000006794159_511c9018_b57d_40ad_bd7f_4ade8309631b.jpg.webp?smia=xTM'],Special offer !!   easy loan锛乶o need booking fee馃燄煆 process loan online馃憤馃徎 lowest ...,Offer,41800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Skudai,Johor,https://www.carlist.my/dealer/lsevenskudai
3319,ListItem,3,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,Others,2011 Volkswagen Golf 1.4 TSI MK6,https://www.carlist.my/used-cars/2011-volkswagen-golf-1-4-tsi-mk6/8660242,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_8660242,['https://img1.icarcdn.com/2420668/thumb-l_used-car-carlist-volkswagen-golf-tsi-hatchback-malaysia_000002420668_c863186c_f009_4acd_8a51_e820e36dd3a1.jpg.webp?smia=xTM'],Volkswagen golf 1.4 tsi mk6 (a) 2011    鈬 manufacture 2011  鈬 reg - sept 2011  ...,Offer,37800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Old Klang Road,Kuala Lumpur,
3320,ListItem,4,Car,Product,Thing,Volkswagen,Beetle,Coupe,Petrol - Unleaded (ULP),4,Red,2014 Volkswagen The Beetle 1.2 TSI Coupe (A) 1 LADY OWNER FULL SERVICE RECORD,https://www.carlist.my/used-cars/2014-volkswagen-the-beetle-1-2-tsi-coupe-a-1-lady-owner-full-service-record/9514450,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_9514450,['https://img1.icarcdn.com/0544159/thumb-l_used-car-carlist-volkswagen-the-beetle-tsi-coupe-malaysia_000000544159_d09a66f7_a78d_47b5_9baf_c4765bbac353.jpg.webp?smia=xTM'],"Wss auto sdn bhd   in wss auto ,  we guarantee that the cars we sell are in ...",Offer,75900,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Serdang,Selangor,https://www.carlist.my/dealer/70adb9d6-9624-4e14-8a68-ce058220679f
3321,ListItem,5,Car,Product,Thing,Volkswagen,CC,Coupe,Petrol - Unleaded (ULP),5,White,Volkswagen CC 1.8 Sport (A) SUNROOF *KEYLESS,https://www.carlist.my/used-cars/volkswagen-cc-1-8-sport-a-sunroof-keyless/9514386,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_9514386,['https://img1.icarcdn.com/6834159/thumb-l_used-car-carlist-volkswagen-cc-sport-coupe-malaysia_000006834159_1d221211_2c46_487e_bf5a_e24663865936.JPG.webp?smia=xTM'],"Maju era motorsport (m) sdn bhd!!!  address - lot 10,sungai besi auto world ...",Offer,54800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Sungai Besi,Kuala Lumpur,https://www.carlist.my/dealer/majuera1
3322,ListItem,6,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,White,2010 Volkswagen Golf 2.0 GTi Hatchback,https://www.carlist.my/used-cars/2010-volkswagen-golf-2-0-gti-hatchback/9195902,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_9195902,['https://img1.icarcdn.com/2095919/thumb-l_used-car-carlist-volkswagen-golf-gti-hatchback-malaysia_000002095919_849d6732_f55b_4cf8_b277_e87da0f2dd72.jpeg.webp?smia=xTM'],馃敟get the best deal ever馃敟    joey min 馃摬 ****   joey min 馃摬 ****     鉃 free 1-3 ...,Offer,67800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/joeymin
3323,ListItem,7,Car,Product,Thing,Volkswagen,Polo,Hatchback,Petrol - Unleaded (ULP),5,Black,2011 Volkswagen Polo 1.4 GTi Hatchback Mk5 TSi 7Speed DSG Paddleshift Sunroof TipTOP LikeNEW,https://www.carlist.my/used-cars/2011-volkswagen-polo-1-4-gti-hatchback-mk5-tsi-7speed-dsg-paddleshift-sunroof-tiptop-likenew/9095463,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_9095463,['https://img1.icarcdn.com/3645909/thumb-l_used-car-carlist-volkswagen-polo-gti-hatchback-malaysia_c9dc99ab1620fa49113ebe944ea3afa7_5b2e19d9_0787_49f9_82c4_dd425e1863b3_000003645909_e416b64f_a9b8_40c0_8f31_93ea2f702e4c.jpg.webp?smia=xTM'],Assalamualaikum dan salam sejahtera. selamat datang ke ml advance auto seller ...,Offer,43800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Selangor,https://www.carlist.my/dealer/harvestcarcity
3324,ListItem,8,Car,Product,Thing,Volkswagen,CC,Coupe,Petrol - Unleaded (ULP),5,Grey,2013 Volkswagen CC 1.8 Sport Coupe TSI 7Speed DSG SUPERB LikeNEW,https://www.carlist.my/used-cars/2013-volkswagen-cc-1-8-sport-coupe-tsi-7speed-dsg-superb-likenew/8805066,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_8805066,['https://img1.icarcdn.com/6605088/thumb-l_used-car-carlist-volkswagen-cc-sport-coupe-malaysia_c9dc99ab1620fa49113ebe944ea3afa7_5b2e19d9_0787_49f9_82c4_dd425e1863b3_000006605088_d2973356_af40_414c_8864_c4eef8d60e5f.jpg.webp?smia=xTM'],Assalamualaikum dan salam sejahtera. selamat datang ke ml advance auto seller ...,Offer,54800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Kajang,Selangor,https://www.carlist.my/dealer/harvestcarcity
3325,ListItem,9,Car,Product,Thing,Volkswagen,Beetle,Coupe,Petrol - Unleaded (ULP),4,Red,2015 Rare Low Miles Volkswagen The Beetle 1.2 TSI / FULL SERVICE RECORD,https://www.carlist.my/used-cars/2015-rare-low-miles-volkswagen-the-beetle-1-2-tsi-full-service-record/9513682,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_9513682,['https://img1.icarcdn.com/2863159/thumb-l_used-car-carlist-volkswagen-the-beetle-tsi-design-coupe-malaysia_40fcb285ad028019ed64f752b0599726_62532701_6d1a_4bde_bb83_ee9e0881ec78_000002863159_11999cb7_8ffa_4667_9105_f1dd07ca5f8b.jpg.webp?smia=xTM'],馃殫original mileage锛宔verything is transparent no hidden  馃殫 full original document ...,Offer,78900,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Bangsar,Kuala Lumpur,https://www.carlist.my/dealer/6279950b-257f-46de-9108-20da582bcf04
3326,ListItem,10,Car,Product,Thing,Volkswagen,Beetle,Coupe,Petrol - Unleaded (ULP),4,White,2013 Volkswagen The Beetle 1.2 TSI HI SPEC PEDDLE-SHIFT LIKE NEW SHOWROOM CONDITION * MILIAGE 60 K FULLY SERVICE BY VW  *,https://www.carlist.my/used-cars/2013-volkswagen-the-beetle-1-2-tsi-hi-spec-peddle-shift-like-new-showroom-condition-miliage-60-k-fully-service-by-vw/8055680,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_8055680,['https://img1.icarcdn.com/0865508/thumb-l_used-car-carlist-volkswagen-the-beetle-tsi-coupe-malaysia_000000865508_28224b55_522c_417c_8c89_6635bd97d189.jpg.webp?smia=xTM'],*** we have the lowest price in town***    *** welcome to cks haus sdn bhd ***  ...,Offer,69800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,
3327,ListItem,11,Car,Product,Thing,Volkswagen,Tiguan,SUV,Petrol - Unleaded (ULP),5,Brown,2014 Volkswagen Tiguan 2.0 (A) 3YRS WARRANTY,https://www.carlist.my/used-cars/2014-volkswagen-tiguan-2-0-a-3yrs-warranty/9485184,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_9485184,['https://img1.icarcdn.com/4815849/thumb-l_used-car-carlist-volkswagen-tiguan-tsi-suv-malaysia_000004815849_9e4d3d4e_73e9_4cc4_8d49_50aa3823daec.jpeg.webp?smia=xTM'],馃弳馃弳 our is 11 years trusted company in used vehicle industry 馃弳馃弳  馃敟beli kereta ...,Offer,52800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,https://www.carlist.my/dealer/infinitycars
3328,ListItem,12,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,Grey,2012 Volkswagen PASSAT 1.8 (A) TSI SPORT PADDLE SHIFT SPORT,https://www.carlist.my/used-cars/2012-volkswagen-passat-1-8-a-tsi-sport-paddle-shift-sport/8465877,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=18&page_size=25#listing_8465877,['https://img1.icarcdn.com/7785648/thumb-l_used-car-carlist-volkswagen-passat-tsi-sport-sedan-malaysia_000007785648_ed90e6a9_aba1_4261_bd26_73cfb424f64f.jpg.webp?smia=xTM'],2012 volkswagen passat 1.8 (a) tsi sport paddle shift sport    ### carnival ...,Offer,31900,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Kajang,Selangor,https://www.carlist.my/dealer/4dd6210e-ae92-4412-9975-95789bfbc24d
